,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35068e-08,3.85188e-08,-2.33628e-08,1.41703e-08,-8.59468e-09,5.2129e-09,-3.16173e-09,1.9176e-09,-1.16294e-09,7.05122e-10,-4.27288e-10,2.58521e-10,-1.55744e-10,9.27336e-11,-5.34455e-11,2.80292e-11,-1.07464e-11
0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35068e-08,3.85188e-08,-2.33628e-08,1.41702e-08,-8.59463e-09,5.21282e-09,-3.16159e-09,1.91736e-09,-1.16255e-09,7.04479e-10,-4.26229e-10,2.56779e-10,-1.52892e-10,8.81167e-11,-4.62124e-11,1.77179e-11
0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35068e-08,3.85188e-08,-2.33628e-08,1.41701e-08,-8.59448e-09,5.21258e-09,-3.1612e-09,1.91672e-09,-1.16149e-09,7.02733e-10,-4.23357e-10,2.52076e-10,-1.4528e-10,7.61914e-11,-2.92118e-11
0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35067e-08,3.85187e-08,-2.33626e-08,1.41699e-08,-8.59409e-09,5.21194e-09,-3.16014e-09,1.91497e-09,-1.15861e-09,6.97998e-10,-4.15603e-10,2.39526e-10,-1.25618e-10,4.81621e-11
0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35066e-08,3.85184e-08,-2.33622e-08,1.41693e-08,-8.59303e-09,5.21019e-09,-3.15726e-09,1.91023e-09,-1.1508e-09,6.85214e-10,-3.94912e-10,2.0711e-10,-7.94059e-11
0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84618e-07,-1.72629e-07,1.04705e-07,-6.35062e-08,3.85178e-08,-2.33612e-08,1.41675e-08,-8.59015e-09,5.20544e-09,-3.14943e-09,1.89736e-09,-1.12973e-09,6.51099e-10,-3.41466e-10,1.30918e-10
0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84617e-07,-1.72629e-07,1.04704e-07,-6.35051e-08,3.8516e-08,-2.33583e-08,1.41628e-08,-8.58232e-09,5.19253e-09,-3.12821e-09,1.8626e-09,-1.07348e-09,5.62982e-10,-2.15848e-10
0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73671e-07,-4.69255e-07,2.84617e-07,-1.72628e-07,1.04702e-07,-6.35022e-08,3.85113e-08,-2.33504e-08,1.41498e-08,-8.56104e-09,5.15755e-09,-3.07092e-09,1.76987e-09,-9.28201e-10,3.55873e-10
0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.7367e-07,-4.69254e-07,2.84615e-07,-1.72625e-07,1.04697e-07,-6.34944e-08,3.84984e-08,-2.33292e-08,1.41148e-08,-8.50336e-09,5.06308e-09,-2.91802e-09,1.53034e-09,-5.86735e-10
0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10306e-06,-1.27557e-06,7.73668e-07,-4.69251e-07,2.8461e-07,-1.72617e-07,1.04685e-07,-6.34731e-08,3.84633e-08,-2.32713e-08,1.40197e-08,-8.34761e-09,4.81101e-09,-2.52311e-09,9.67362e-10
0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10305e-06,-1.27556e-06,7.73664e-07,-4.69243e-07,2.84597e-07,-1.72596e-07,1.04649e-07,-6.34152e-08,3.83679e-08,-2.31145e-08,1.37629e-08,-7.93201e-09,4.15991e-09,-1.59491e-09
0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.7167e-06,-3.46735e-06,2.10305e-06,-1.27556e-06,7.73651e-07,-4.69222e-07,2.84562e-07,-1.72538e-07,1.04554e-07,-6.3258e-08,3.81094e-08,-2.26912e-08,1.30777e-08,-6.85853e-09,2.62956e-09
0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42524e-06,5.71669e-06,-3.46734e-06,2.10304e-06,-1.27553e-06,7.73616e-07,-4.69164e-07,2.84467e-07,-1.7238e-07,1.04295e-07,-6.28318e-08,3.74114e-08,-2.15614e-08,1.13078e-08,-4.33542e-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96437e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42523e-06,5.71668e-06,-3.46732e-06,2.103e-06,-1.27548e-06,7.7352e-07,-4.69006e-07,2.84207e-07,-1.71953e-07,1.03592e-07,-6.1681e-08,3.55488e-08,-1.86434e-08,7.1479e-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96436e-05,4.2241e-05,-2.56205e-05,1.55396e-05,-9.42521e-06,5.71664e-06,-3.46726e-06,2.10291e-06,-1.27532e-06,7.73261e-07,-4.68579e-07,2.83503e-07,-1.70795e-07,1.01695e-07,-5.86101e-08,3.07378e-08,-1.17849e-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96436e-05,4.2241e-05,-2.56204e-05,1.55395e-05,-9.42515e-06,5.71655e-06,-3.4671e-06,2.10265e-06,-1.27489e-06,7.72555e-07,-4.67417e-07,2.81593e-07,-1.67666e-07,9.66317e-08,-5.06781e-08,1.943e-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96436e-05,4.2241e-05,-2.56204e-05,1.55394e-05,-9.42499e-06,5.71629e-06,-3.46668e-06,2.10194e-06,-1.27373e-06,7.7064e-07,-4.64268e-07,2.76435e-07,-1.59319e-07,8.3554e-08,-3.20346e-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96436e-05,4.22409e-05,-2.56202e-05,1.55392e-05,-9.42457e-06,5.71558e-06,-3.46551e-06,2.10002e-06,-1.27057e-06,7.65448e-07,-4.55764e-07,2.62672e-07,-1.37757e-07,5.28162e-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.96434e-05,4.22406e-05,-2.56198e-05,1.55385e-05,-9.4234e-06,5.71367e-06,-3.46235e-06,2.09482e-06,-1.26201e-06,7.51428e-07,-4.33073e-07,2.27123e-07,-8.70792e-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.000189311,0.000114823,-6.9643e-05,4.22399e-05,-2.56186e-05,1.55366e-05,-9.42024e-06,5.70846e-06,-3.45377e-06,2.0807e-06,-1.2389e-06,7.14017e-07,-3.74463e-07,1.43569e-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.000514601,0.000312121,-0.00018931,0.000114822,-6.96418e-05,4.2238e-05,-2.56155e-05,1.55314e-05,-9.41165e-06,5.69431e-06,-3.4305e-06,2.04259e-06,-1.17721e-06,6.17385e-07,-2.36706e-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848433,-0.0005146,0.00031212,-0.000189309,0.00011482,-6.96387e-05,4.22328e-05,-2.56069e-05,1.55172e-05,-9.38832e-06,5.65594e-06,-3.36767e-06,1.9409e-06,-1.0179e-06,3.90262e-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.000848432,-0.000514599,0.000312118,-0.000189306,0.000114815,-6.96301e-05,4.22186e-05,-2.55835e-05,1.54787e-05,-9.32506e-06,5.55235e-06,-3.2e-06,1.67823e-06,-6.43433e-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139883,0.00084843,-0.000514596,0.000312113,-0.000189297,0.000114801,-6.96067e-05,4.21801e-05,-2.55201e-05,1.53744e-05,-9.15427e-06,5.27591e-06,-2.76693e-06,1.06084e-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626896,-0.00380238,0.00230627,-0.00139882,0.000848425,-0.000514587,0.000312099,-0.000189274,0.000114762,-6.95432e-05,4.20755e-05,-2.53482e-05,1.50928e-05,-8.69851e-06,4.56189e-06,-1.74903e-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626895,-0.00380237,0.00230626,-0.00139881,0.000848411,-0.000514564,0.00031206,-0.000189211,0.000114657,-6.93708e-05,4.1792e-05,-2.48839e-05,1.43414e-05,-7.52129e-06,2.88367e-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626895,-0.00380236,0.00230625,-0.00139879,0.000848372,-0.0005145,0.000311956,-0.000189038,0.000114373,-6.89034e-05,4.10266e-05,-2.3645e-05,1.24005e-05,-4.75436e-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.00626893,-0.00380234,0.00230621,-0.00139873,0.000848267,-0.000514328,0.000311671,-0.00018857,0.000113603,-6.76414e-05,3.8984e-05,-2.0445e-05,7.83862e-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103353,0.0062689,-0.00380228,0.00230611,-0.00139856,0.000847983,-0.000513859,0.000310899,-0.000187299,0.000111522,-6.42737e-05,3.37081e-05,-1.29237e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760744,0.0462561,-0.0280813,0.0170379,-0.0103352,0.00626879,-0.0038021,0.00230582,-0.00139809,0.00084721,-0.000512585,0.000308804,-0.000183868,0.000105969,-5.55752e-05,2.13076e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760743,0.046256,-0.0280812,0.0170377,-0.010335,0.00626851,-0.00380164,0.00230505,-0.00139681,0.000845109,-0.000509131,0.000303148,-0.000174714,9.16281e-05,-3.51303e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760743,0.0462559,-0.0280811,0.0170375,-0.0103345,0.00626773,-0.00380036,0.00230295,-0.00139335,0.000839415,-0.000499806,0.000288055,-0.000151069,5.792e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.315891,-0.201636,0.12458,-0.0760741,0.0462556,-0.0280806,0.0170367,-0.0103333,0.00626563,-0.00379689,0.00229724,-0.00138396,0.000824041,-0.000474922,0.000249071,-9.54939e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.31589,-0.201636,0.12458,-0.0760736,0.0462549,-0.0280793,0.0170346,-0.0103298,0.00625992,-0.00378748,0.00228176,-0.00135861,0.000783014,-0.000410649,0.000157443
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469331,-0.450331,0.31589,-0.201636,0.124579,-0.0760724,0.0462528,-0.0280759,0.0170289,-0.0103204,0.0062444,-0.00376196,0.00223997,-0.00129097,0.000677045,-0.000259579
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46933,-0.45033,0.31589,-0.201634,0.124577,-0.0760689,0.0462471,-0.0280665,0.0170133,-0.0102948,0.00620233,-0.00369306,0.00212845,-0.00111626,0.000427974
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46933,-0.45033,0.315888,-0.201631,0.124571,-0.0760596,0.0462316,-0.0280409,0.0169712,-0.0102254,0.00608873,-0.0035092,0.00184039,-0.00070561
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46933,-0.450327,0.315883,-0.201622,0.124556,-0.0760341,0.0461895,-0.0279714,0.0168569,-0.0100382,0.0057856,-0.00303428,0.00116335
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469328,-0.450321,0.315869,-0.201598,0.124515,-0.075965,0.0460751,-0.027783,0.0165482,-0.00953843,0.00500262,-0.00191804
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469324,-0.450304,0.315833,-0.201532,0.124402,-0.0757774,0.0457651,-0.0272744,0.0157244,-0.00824761,0.00316228
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469314,-0.450259,0.315734,-0.201353,0.124097,-0.0752685,0.0449279,-0.0259171,0.0135966,-0.0052136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469285,-0.450136,0.315466,-0.200866,0.123268,-0.0738945,0.0426937,-0.0224109,0.00859525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469206,-0.449801,0.314737,-0.199546,0.121031,-0.0702273,0.0369219,-0.0141688
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468992,-0.448891,0.312759,-0.195981,0.115057,-0.0607507,0.0233497
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46841,-0.44642,0.307412,-0.186455,0.0996097,-0.0384495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46683,-0.439727,0.293096,-0.161767,0.0631785
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462535,-0.421714,0.255783,-0.103205
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450874,-0.374072,0.165867
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419256,-0.254291
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333
